541,cloudy,[klaudi],a.混浊的；模糊不清的
542,clown,[klaun],n.(马戏的)小丑，丑角
543,clue,[klu:],n.线索，暗示，提示
544,clumsy,['kl?mzi],a.笨拙的；愚笨的
545,cluster,['kl?st?],n.一串 vt.使成群
546,clutch,[kl?t?],vt.抓住 vi.掌握，攫
547,coach,[k?ut?],vt.辅导，指导，训练
548,coach,[k?ut?],n.长途公共汽车
549,coal,[k?ul],n.煤，煤块
550,coarse,[k?:s],a.粗的，粗糙的
551,coast,[k?ust],n.海岸，海滨(地区)
552,cock,[k?k],n.旋塞，开关，龙头
553,cock,[k?k],n.公鸡；雄禽；旋塞
554,coefficient,[??k?ui'fi??nt],n.协同因素；系数，率
555,coffin,['k?fin],n.棺材，柩
556,coherent,[k?u'hi?r?nt],a.粘着的；紧凑的
557,coil,[k?il],n.(一)卷；线圈 vt.卷
558,coincide,[??k?uin'said],vi.相符合；相巧合
559,coke,[k?uk],n.焦炭 vt.&vi.炼焦
560,collaborate,[k?'l?b?reit],vi.协作，合作；协调
561,collapse,[k?'l?ps],vi.倒坍；崩溃，瓦解
562,collar,['k?l?],n.衣领，项圈
563,colleague,['k?li:g],n.同事，同僚
564,collect,[k?'lekt],vt.收集 vi.收款
565,collection,[k?'lek??n],n.搜集，收集；收藏品
566,collective,[k?'lektiv],a.集体的；集合性的
567,college,['k?lid?],n.学院；大学
568,collide,[k?'laid],vi.碰撞；冲突，抵触
569,collision,[k?'li??n],n.碰撞；冲突
570,colonel,['k?:n?l],n.陆军上校；中校
571,colonial,[k?'l?uni?l],a.殖民地的，殖民的
572,colonist,['k?l?nist],n.移民；殖民地居民
573,colony,['k?l?ni],n.殖民地；侨居地
574,column,['k?l?m],n.柱，支柱，圆柱
575,comb,[k?um],n.梳子 vt.梳理
576,combat,['k?mb?t],vt.跟…战斗 vi.格斗
577,combination,[??k?mbi'nei??n],n.结合，联合；化合
578,combine,[k?m'bain],vt.使结合；兼有
579,combustion,[k?m'b?st??n],n.燃烧；氧化；骚动
580,comedy,['k?midi],n.喜剧；喜剧场面
581,comfort,['k?mf?t],n.舒适；安慰 vt.安慰
582,comfortable,['k?mf?t?b?l],a.舒适的，安慰的
583,command,[k?'mɑ:nd],vt.命令，指挥；控制
584,commander,[k?'mɑ:nd?],n.司令官，指挥员
585,commence,[k?'mens],vt.开始 vi.获得学位
586,commend,[k?'mend],vt.称赞，表扬；推荐
587,comment,['k?ment],n.评论，意见；注释
588,commerce,['k?m?:s],n.商业，贸易；社交
589,commercial,[k?'m?:??l],a.商业的；商品化的
590,commission,[k?'mi??n],n.委托，委任；委托状
591,commission,[k?'mi??n],n.委任状；委员会
592,commit,[k?'mit],vt.犯(错误);干(坏事)
593,committee,[k?'miti],n.委员会；全体委员
594,commodity,[k?'m?diti],n.日用品，商品，物品
595,common,['k?m?n],a.普通的；共同的
596,commonly,['k?m?nli],ad.普通地，一般地
597,commonplace,['k?m?npleis],a.平凡的 n.平常话
598,commonsense,['k?m?n'sens],a.有常识的
599,commonwealth,['k?m?nwelθ],n.共和国；联邦
600,communicate,[k?'mju:nikeit],vi.通讯；传达；传播
601,communication,[k?;mju:ni'kei??n],n.通讯；传达；交通
602,communism,['k?mjuniz?m],n.共产主义
603,communist,['k?mjunist],n.共产党员
604,community,[k?'mju:niti],n.社区；社会；公社
605,compact,['k?mp?kt],a.紧密的 vt.使紧凑
606,companion,[k?m'p?ni?n],n.同伴；共事者；伴侣
607,comparable,['k?mp?r?b?l],a.可比较的；类似的
608,comparative,[k?m'p?r?tiv],a.比较的，相对的
609,compare,[k?m'pe?],vt.比较，对照；比作
610,compass,['k?mp?s],n.罗盘，指南针；圆规
611,compatible,[k?m'p?t?b?l],a.一致的；兼容制的
612,compel,[k?m'pel],vt.强迫，迫使屈服
613,compensate,['k?mpenseit],vt.&vi.补偿，赔偿
614,compensation,[??k?mpen'sei??n],n.补偿，赔偿，赔偿费
615,compete,[k?m'pi:t],vi.比赛；竞争；对抗
616,competent,['k?mpit?nt],a.有能力的；应该做的
617,competition,[??k?mpi'ti??n],n.竞争，比赛
618,competitive,[k?m'petitiv],a.竞争的，比赛的
619,competitor,[k?m'petit?],n.竞争者，敌手
620,compile,[k?m'pail],vt.编辑，编制，搜集
621,complain,[k?m'plein],vi.抱怨，拆苦；控告
622,complaint,[k?m'pleint],n.疾病，病痛；主诉
623,complaint,[k?m'pleint],n.抱怨；怨言；控告
624,complement,['k?mplim?nt],vt.补充 n.补足(物)
625,complete,[k?m'pli:t],a.完整的；完成的
626,completely,[k?m'pli:tli],ad.十分，完全地
627,completion,[k?m'pli:??n],n.完成，结束，完满
628,complex,['k?mpleks],a.结合的；复杂的
629,complexity,[k?m'pleksiti],n.复杂(性)
630,complicate,['k?mplikeit],vt.使复杂；使陷入
631,complicated,['k?mplikeitid],a.复杂的，难懂的
632,complication,[??k?mpli'kei??n],n.复杂，混乱；并发症
633,compliment,['k?mplim?nt],n.问候 vt.赞美，祝贺
634,comply,[k?m'plai],vi.应允，遵照，照做
635,component,[k?m'p?un?nt],n.组成部分；分；组件
636,compose,[k?m'p?uz],vt.组成，构成；创作
637,composer,[k?m'p?uz?],n.作曲家；调停人
638,composite,['k?mp?zit],a.合成的 n.合成物
639,composition,[??k?mp?'zi??n],n.组成，构成，结构
640,composition,[??k?mp?'zi??n],n.构成；作品；写作
641,compound,[k?m'paund],n.化合物；复合词
642,comprehend,[??k?mpri'hend],vt.了解，理解，领会
643,comprehension,[??k?mpri'hen??n],n.理解，理解力；领悟
644,comprehensive,[??k?mpri'hensiv],a.广泛的；理解的
645,compress,[k?m'pres],vt.压紧，压缩
646,compression,[k?m'pre??n],n.压缩，压紧，浓缩
647,comprise,[k?m'praiz],vt.包含，包括；构成
648,compromise,['k?mpr?maiz],n.妥协，和解
649,compulsory,[k?m'p?ls?ri],a.强迫的，义务的
650,compute,[k?m'pju:t],vt.计算，估计，估算
651,computer,[k?m'pju:t?],n.计算机，电脑
652,comrade,"['k?mrid, -reid]",n.同志，亲密的同伴
653,conceal,[k?n'si:l],vt.把…隐藏起来
654,conceit,[k?n'si:t],n.自负，自高自大
655,conceive,[k?n'si:v],vt.设想，以为；怀孕
656,concentrate,['k?ns?ntreit],vt.&vi.浓缩，提浓
657,concentrate,['k?ns?ntreit],vt.集中；聚集；浓缩
658,concentration,[??k?ns?n'trei??n],n.集中；专注；浓缩
659,concept,['k?nsept],n.概念，观念，设想
660,conception,[k?n'sep??n],n.概念，观念，想法
661,concern,[k?n's?:n],n.所关切的事；商行
662,concern,[k?n's?:n],n.关心，挂念；关系
663,concerning,[k?n's?:ni?],prep.关于
664,concert,['k?ns?t],n.一齐，一致，协作
665,concert,['k?ns?t],n.音乐会，演奏会
666,concession,[k?n'se??n],n.让步，迁就
667,conclude,[k?n'klu:d],vt.推断出；结束
668,conclusion,[k?n'klu:??n],n.结论，推论；结尾
669,concrete,['k??kri:t],n.混凝土；具体物
670,condemn,[k?n'dem],vt.谴责，指责；判刑
671,condense,[k?n'dens],vt.压缩，使缩短
672,condition,[k?n'di??n],n.状况，状态；环境
673,conduct,"['k?nd?kt, 'k?nd?kt]",n.举止，行为；指导
674,conductor,[k?n'd?kt?],n.售票员；(乐队)指挥
675,conference,['k?nf?r?ns],n.会议，讨论会
676,confess,[k?n'fes],vt.供认，承认；坦白
677,confidence,['k?nfid?ns],n.自信，私房话，秘密，机密
678,confidence,['k?nfid?ns],n.信任；信赖；信心
679,confident,['k?nfid?nt],n.确信的，自信的
680,confidential,[??k?nfi'den??l],a.秘密的；亲信的
681,confine,[k?n'fain],vt.限制；禁闭
682,confirm,[k?n'f?:m],vt.证实，肯定；批准
683,confirmation,[??k?nf?'mei??n],n.证实，确定；确认
684,conflict,"['k?nflikt, k?n'flikt]",n.争论；冲突；斗争
685,conform,[k?n'f?:m],vt.使遵守 vi.一致
686,confront,[k?n'fr?nt],vt.使面对；使对证
687,confuse,[k?n'fju:z],vt.使混乱，混淆
688,confusion,[k?n'fju:??n],n.混乱；骚乱；混淆
689,congratulate,[k?n'gr?tjuleit],vt.祝贺，向…道喜
690,congratulation,[k?n;gr?tju'lei??n],n.祝贺；祝贺词
691,congress,['k??gres],n.大会；国会，议会
692,conjunction,[k?n'd???k??n],n.接合，连接；连接词
693,connect,[k?'nekt],vt.连接，连结；联系
694,connection,[k?'nek??n],n.连接，联系；连贯性
695,conquer,['k??k?],vt.征服，战胜；破除
696,conqueror,['k??k?r?],n.征服者，胜利者
697,conquest,['k??kwest],n.攻取，征服；克服
698,conscience,['k?n??ns],n.良心，道德心
699,conscious,['k?n??s],a.意识到的；有意的
700,consciousness,['k?n??snis],n.意识，知觉，觉悟
701,consciousness,['k?n??snis],n.意识，觉悟；知觉
702,consent,[k?n'sent],n.同意，赞成 vi.同意
703,consequence,['k?nsikw?ns],n.重要(性)，重大意义
704,consequence,['k?nsikw?ns],n.结果，后果
705,consequent,['k?nsikw?nt],a.作为结果的；必然的
706,consequently,['k?nsikw?ntli],ad.因此，因而，所以
707,conservation,[??k?ns?'vei??n],n.保存，保护；守恒
708,conservative,[k?n's?:v?tiv],a.有保存力的，防腐的
709,conservative,[k?n's?:v?tiv],a.保守的 n.保守的人
710,consider,[k?n'sid?],vt.认为；考虑；关心
711,considerable,[k?n'sid?r?b?l],a.相当大的；重要的
712,considerate,[k?n'sid?rit],a.考虑周到的；体谅的
713,consideration,[k?n;sid?'rei??n],n.考虑，思考；体贴
714,consist,[k?n'sist],vi.由…组成；在于
715,consistent,[k?n'sist?nt],a.前后一致的，连贯的
716,consistent,[k?n'sist?nt],a.坚持的，一贯的
717,console,[k?n's?ul],n.悬臂，肘托；控制台
718,consolidate,[k?n's?lideit],vt.巩固 vi.合并
719,constant,['k?nst?nt],a.经常的；永恒的
720,constituent,[k?n'stit?u?nt],a.形成的 n.选民
721,constitute,['k?nstitju:t],vt.构成，组成
722,constitution,[??k?nsti'tju:??n],n.(人的)体格，素质
723,constitution,[??k?nsti'tju:??n],n.章程；体质；构造
724,constraint,[k?n'streint],n.强迫，结束；强制力
725,construct,[k?n'str?kt],vt.建造；建设；构筑
726,construction,[k?n'str?k??n],n.结构；作图(法)
727,construction,[k?n'str?k??n],n.建造；建筑；建筑物
728,consul,['k?ns?l],n.领事
729,consult,[k?n's?lt],vt.请教，查阅
730,consume,[k?n'sju:m],vt.消耗，消费；消灭
731,consumer,[k?n'sju:m?],n.消费者，用户
732,consumption,[k?n's?mp??n],n.消费(量)，灭绝
733,consumption,[k?n's?mp??n],n.消耗量；消耗
734,contact,['k?nt?kt],vt.使接触；与…联系
735,contain,[k?n'tein],vt.包含，容纳；等于
736,container,[k?n'tein?],n.容器；集装箱
737,contemporary,[k?n'temp?r?ri],a.当代的，同时代的
738,contempt,[k?n'tempt],n.轻蔑；藐视；受辱
739,contend,[k?n'tend],vi.竞争 vt.坚决主张
740,content,['k?ntent],a.满意的，满足的
741,contest,"[k?n'test, 'k?ntest]",vt.争夺，争取；辩驳
742,context,['k?ntekst],n.上下文；来龙去脉
743,continent,['k?ntin?nt],n.大陆；陆地；洲
744,continental,[??k?nti'nentl],a.大陆的，大陆性的
745,continual,[k?n'tinju?l],a.不断的；连续的
746,continue,[k?n'tinju:],vt.继续，连续；延伸
747,continuous,[k?n'tinju?s],a.连续不断的，持续的
748,contract,"['k?ntr?kt, k?n'tr?kt]",n.契约，合同；婚约
749,contradict,[??k?ntr?'dikt],vt.反驳，否认
750,contradiction,[??k?ntr?'dik??n],n.矛盾，不一致；否认
751,contrary,['k?ntr?ri],n.反对命题
752,contrary,['k?ntr?ri],a.相反的 n.相反
753,contrast,['k?ntrɑ:st],vt.使对比vi.形成对比
754,contrast,['k?ntrɑ:st],n.对比，对照，悬殊
755,contribute,[k?n'tribju:t],vt.捐献，捐助；投稿
756,controversy,['k?ntr?v?:si],n.争论，辩论，争吵
757,convenience,[k?n'vi:ni?ns],n.便利，方便；厕所
758,convenient,[k?n'vi:ni?nt],a.便利的；近便的
759,convention,[k?n'ven??n],n.公约，(换俘等)协定
760,convention,[k?n'ven??n],n.习俗，惯例；公约
761,conventional,[k?n'ven??n?l],a.普通的；习惯的
762,conversation,[??k?nv?'sei??n],n.会话，非正式会谈
763,conversely,['k?nv?:sli],ad.相反地
764,conversion,[k?n'v?:??n],n.转变，转化；改变
765,convert,[k?n'v?:t],vt.转变，改变，变换
766,convert,"[k?n'v?:t, 'k?nv?:t]",vt.使转变；使改变
767,convey,[k?n'vei],vt.传达；传播；转让
768,convey,[k?n'vei],vt.传送；运送；传播
769,conviction,[k?n'vik??n],n.确信，信服，深信
770,convince,[k?n'vins],vt.使确信，使信服
771,cook,[kuk],vt.烹调，煮 vt.烧菜
772,cooperate,[k?u'?p?reit],vi.合作，协作；配合
773,cooperative,[k?u'?p?r?tiv],a.合作的 n.合作社
774,coordinate,[k?u'?:dineit],a.同等的 n.同等的人
775,coordinate,[k?u'?:dineit],vt.使协调，调节
776,cope,[k?up],vi.对付，应付
777,copper,['k?p?],n.铜；铜币，铜制器
778,cord,[k?:d],n.细绳，粗线，索
779,cordial,['k?:di?l],a.真诚的，诚恳的
780,core,[k?:],n.果实的心，核心
781,corn,[k?:n],n.谷物；(英)小麦
782,corporation,[??k?:p?'rei??n],n.公司，企业；社团
783,correction,[k?'rek??n],n.改正，纠正，修改
784,correctly,[k?'rektli],ad.正确地，恰当地
785,correlate,['k?rileit],n.互相关联的事物
786,correlation,[??k?ri'lei??n],n.相互关系；对射
787,correspond,[??k?ri'sp?nd],vi.相符合；相当
788,correspondence,[k?ri'sp?nd?ns],n.通信；符合；对应
789,correspondent,[??k?ri'sp?nd?nt],n.通信者；通讯员
790,corresponding,[??k?ri'sp?ndi?],a.相应的；符合的
791,corridor,['k?rid?:],n.走廊，回廊，通路
792,corrosion,[k?'r?u??n],n.腐蚀，侵蚀；锈
793,corrupt,[k?'r?pt],vt.贿赂 a.腐败的
794,cosmic,['k?zmik],a.宇宙的；广大无边的
795,cosmos,['k?zm?s],n.宇宙；秩序，和谐
796,costly,['k?stli],a.昂贵的；价值高的
797,cottage,['k?tid?],n.村舍，小屋
798,couch,[kaut?],n.睡椅，长沙发椅
799,council,['kauns?l],n.理事会，委员会
800,counsel,['kauns?l],n.商议；忠告；律师
801,count,[kaunt],n.起拆理由，罪状
802,count,[kaunt],vt.计算 vi.数，计数
803,counter,['kaunt?],a.&ad.相反的(地) 
804,counter,['kaunt?],n.柜台；计数器
805,country,['k?ntri],n.国家，国土；农村
806,countryside,['k?ntrisaid],n.乡下，农村
807,county,['kaunti],n.英国的郡，美国的县
808,courage,['k?rid?],n.勇气，胆量，胆识
809,courageous,[k?'reid??s],a.勇敢的，无畏的
810,course,[k?:s],n.课程；过程；一道菜
811,court,[k?:t],n.法院，法庭；庭院
812,courteous,['k?:ti?s],a.有礼貌的，谦恭的
813,courtesy,['k?:tisi],n.礼貌，谦恭，请安
814,cousin,['k?z?n],n.堂(或表)兄弟(姐妹)
815,cover,['k?v?],vt.盖，包括 n.盖子
816,cow,[kau],n.母牛，奶牛；母兽
817,coward,['kau?d],a.懦怯的，胆小的
818,coward,['kau?d],n.懦夫；胆怯者
819,crab,[kr?b],n.蟹，蟹肉 vi.捕蟹
820,crack,[kr?k],vi.&vt.发出爆裂声
821,crack,[kr?k],n.裂缝，裂纹 vi.爆裂
822,cradle,['kreidl],n.摇篮，发源地
823,craft,[krɑ:ft],n.技巧
824,craft,[krɑ:ft],n.工艺；手艺，行业
825,crane,[krein],n.起重机，摄影升降机
826,crank,[kr??k],n.曲柄 vi.转动曲柄
827,crash,[kr??],vi.撞坏，摔坏，砸碎
828,crash,[kr??],vi.碰撞，坠落 n.碰撞
829,crawl,[kr?:l],vi.爬，爬行
830,crazy,['kreizi],a.疯狂的，荒唐的
831,cream,[kri:m],n.奶油，乳脂；奶油色
832,create,[kri:'eit],vt.创造；引起，产生
833,creative,[kri:'eitiv],a.创造性的，创作的
834,creature,['kri:t??],n.生物，动物，家畜
835,credit,['kredit],vt.&n.相信，信任
836,credit,['kredit],n.信用贷款；信用
837,creep,[kri:p],vi.爬行；缓慢地行进
838,crew,[kru:],n.全体船员
839,cricket,['krikit],n.板球；蟋蟀
840,crime,[kraim],n.罪，罪行；犯罪
841,criminal,['krimin?l],n.犯人，罪犯，刑事犯
842,cripple,['krip?l],n.跛子；残废的人
843,crisis,['kraisis],n.危机；转折点
844,crisis,['kraisis],n.危机；存亡之际
845,crisp,[krisp],a.脆的；卷曲的
846,criterion,[krai'ti?ri?n],n.标准，准则，尺度
847,critic,['kritik],n.批评家，爱挑剔的人
848,critical,['kritik?l],a.决定性的；批评的
849,criticism,['kritisiz?m],n.批评；批判；评论
850,criticize,['kritisaiz],vt.批评；评论；非难
851,crooked,['krukid],a.弯的，歪的；畸形的
852,crop,[kr?p],n.农作物，庄稼；一熟
853,cross,[kr?s],a.易怒的；杂交的
854,cross,[kr?s],vt.穿过；使交叉
855,crow,[kr?u],n.鸦，乌鸦 vi.啼
856,crowd,[kraud],n.群；大众；一伙人
857,crown,[kraun],n.王冠，冕；花冠
858,crude,[kru:d],a.简陋的；天然的
859,cruel,['kru:?l],a.残忍的，残酷的
860,cruelty,['kru:?lti],n.残酷；残酷行为
861,cruise,[kru:z],vi.巡航 vt.巡航于…
862,crush,[kr??],vt.压碎，碾碎；镇压
863,crust,[kr?st],n.面包皮；硬外皮
864,crystal,['krist?l],n.水晶，结晶体；晶粒
865,cube,[kju:b],n.立方形；立方
866,cubic,['kju:bik],a.立方体的；立方的
867,cubic,['kju:bik],a.立方形的；立方的
868,cuckoo,['kuku:],n.杜鹃，布谷鸟
869,cucumber,['kju:k?mb?],n.黄瓜
870,cultivate,['k?ltiveit],vt.耕；种植；培养
871,culture,['k?lt??],n.文化，文明；教养
872,cunning,['k?ni?],a.狡猾的，狡诈的
873,cupboard,['k?b?d],n.碗柜，碗碟橱；食橱
874,cure,[kju?],vt.医治；消除 n.治愈
875,curiosity,[??kju?ri'?siti],n.好奇，好奇心；珍品
876,curious,['kju?ri?s],a.好奇的；稀奇古怪的
877,curl,[k?:l],n.卷毛；螺旋 vi.卷曲
878,curly,['k?:li],a.卷曲的；有卷毛的
879,currency,['k?r?nsi],n.通货；通用；市价
880,current,['k?r?nt],a.当前的；通用的
881,currently,['k?r?ntli],ad.普遍地；当前
882,curse,[k?:s],n.诅咒，咒骂；天谴
883,curtain,['k?:t?n],n.帘，窗帘；幕(布)
884,curve,[k?:v],n.曲线；弯 vt.弄弯
885,cushion,['ku??n],n.垫子，坐垫，靠垫
886,custom,['k?st?m],n.海关，关税
887,custom,['k?st?m],n.习惯，风俗；海关
888,customary,['k?st?m?ri],a.通常的；照惯例的
889,customer,['k?st?m?],n.顾客，主顾
890,cutter,['k?t?],n.用于切割的器械
891,cycle,['saik?l],n自行车，循环
892,cylinder,['silind?],n.圆筒；柱(面)；汽缸
893,dairy,['de?ri],n.牛奶场；乳制品
894,dam,[d?m],n.水坝，水堤；障碍物
895,damage,['d?mid?],vt.损害，毁坏 n.损害
896,damn,[d?m],vt.诅咒 n.诅咒；丝毫
897,damp,[d?mp],a.潮湿的，有湿气的
898,dare,[de?],vt.&aux.v.敢；竟敢
899,daring,['de?ri?],a.大胆的，勇敢的
900,dash,[d??],vt.使猛撞；溅 n.猛冲
901,datum,['deit?m],n.资料；数据；已知数
902,dawn,[d?:n],n.黎明；开端 vi.破晓
903,dazzle,['d?z(?)l],vt.&vi.炫耀；迷惑
904,deafen,['def?n],vt.使聋；使隔音
905,deal,[di:l],n.买卖；待遇 vt.给予
906,dealer,['di:l?],n.商人，贩子；发牌者
907,dean,[di:n],n.(大学)院长，系主任
908,debate,[di'beit],n.&vi.争论，辩论
909,debt,[det],n.债，债务，欠债
910,decade,['dekeid],n.十年，十年期
911,decay,[di'kei],vt.使腐朽，使腐烂
912,decay,[di'kei],vi.腐烂；衰败 n.腐烂
913,deceit,[di'si:t],n.欺骗，欺诈
914,deceive,[di'si:v],vt.欺骗，蒙蔽，行骗
915,decent,['di:s?nt],a.正派的；体面的
916,decide,[di'said],vt.决定，决心；解决
917,decidedly,[di'saididli],ad.明确地，坚决地
918,decimal,['desim?l],a.小数的，十进制的
919,decision,[di'si??n],n.决定，决心；果断
920,decisive,[di'saisiv],a.决定性的；果断的
921,deck,[dek],n.甲板；舱面；层面
922,declaration,[??dekl?'rei??n],n.宣布，宣言；申诉
923,declare,[di'kle?],vt.断言；声明；表明
924,decline,[di'klain],vt.下倾；偏斜；衰退
925,decompose,[??di:k?m'p?uz],vt.&vi.腐败；分解
926,decorate,['dek?reit],vt.装饰，装璜，修饰
927,decorative,['dek?r?tiv],a.装饰的；可作装饰的
928,decrease,"[di'kri:s, 'di:kri:s]",vi.&n.减少，减少
929,decree,[di'kri:],n.法令，政令；教令
930,dedicate,['dedikeit],vt.奉献；献身
931,deduce,[di'dju:s],vt.演绎，推论，推断
932,deed,[di:d],n.行为；功绩；契约
933,deem,[di:m],vt.认为，相信 vi.想
934,deep,[di:p],a.深的；纵深的
935,deepen,['di:p?n],vt.加深 vi.深化
936,deer,[di?],n.鹿
937,default,[di'f?:lt],n.&vi.不履行；缺席
938,defeat,[di'fi:t],vt.战胜，击败；挫败
939,defect,"[di'fekt, 'di:fekt]",n.缺点，缺陷，欠缺
940,defence,[di'fens],n.防御；防务；辩护
941,defend,[di'fend],vt.保卫，防守
942,deficiency,[di'fi??nsi],n.缺乏；不足之数
943,deficient,[di'fi??nt],a.缺乏的；欠缺的
944,define,[di'fain],vt.规定；立(界限)，限定
945,definite,['definit],a.明确的；肯定的
